serial_no , match_event_id , location_x , location_y , remaining_sec , distance_of_shot , remaining_min , power_of_shot , knockout_match , remaining_sec , distance_of_shot , team_id , match_id , type_of_combined_shot , type_of_shot , home/away , date of game , range_of_shot , area_of_shot , shot_basics , remaining_min , power_of_shot , knockout_match , game_season , shot_id_number , is_goal 
29817,227,132,239,45,47,0,68.36,1,45,47,1610612747,41100164,3,19,9,1364,4,3,2,0,2,1,9,29818,0
29819,261,193,69,46,40,9,3,1,46,40,1610612747,41100164,3,19,9,1364,3,4,2,9,3,1,15,29820,0
29820,268,-38,71,56,28,32.64,48.36,49.928,56,83.4,1610612747,41100164,3,15,9,1557,2,0,4,8,3,1,15,29821,1
29821,279,15,56,45,25,7,3,1,45,25,1610612747,41100164,3,53,9,1364,1,0,4,7,3,1,15,29822,0
29822,293,-202,142,40,44,6,63.36,1,40,44,1610612747,41100164,3,39,9,1364,4,1,1,6,3,1,15,29823,0
29823,304,-37,131,32,33,5,109.36,1,32,33,1610612747,41100164,3,39,9,1364,2,0,4,5,3,1,15,29824,1
29824,341,26,-2,50,22,23.64,3,65.8,50,22,1610612747,41100164,4,39,9,1364,1,0,3,1,3,1,9,29825,1
29825,416,-109,260,22,48,6,97.36,16.59940165,22,48,1610612747,41100164,3,39,9,1364,4,1,1,6,4,0,15,29826,0
29827,423,-15,60,7,26,5,4,117.928,7,26,1610612747,41100164,3,39,9,1364,1,0,4,5,4,0,15,29828,0
29828,446,-4,91,18,29,3,4,1,18,29,1610612747,41100164,3,40,9,1364,2,0,4,3,4,1,15,29829,1
29829,452,234,135,41,47,37.64,4,1,41,17.4,1610612747,41100164,3,53,9,1364,4,3,1,2,4,1,15,29830,0
29830,2,-97,238,36,45,11,15.99410934,1,36,45,1610612747,41100165,3,39,7,1365,4,1,1,11,1,1,15,29831,0
29831,6,-10,33,4,23,11,1,52.928,4,23,1610612747,41100165,4,39,7,1365,1,0,3,11,1,1,9,29832,0
29833,35,162,224,23,47,7,1,1,23,47,1610612747,41100165,3,11,7,1365,4,3,1,7,1,1,15,29834,0
29834,64,-68,99,25,32,18.20461483,50.36,16.59940165,115.7856,32,1610612747,41100165,3,17,7,1365,2,2,4,5,1,1,15,29835,0
29835,79,0,30,5,23,26.64,1,1,5,23,1610612747,41100165,3,15,38,1365,1,0,3,4,1,0,15,29836,1
29836,99,122,148,15,39,18.20461483,108.36,67.8,15,44.4,1610612747,41100165,3,39,7,1557,3,3,2,2,1,1,15,29837,0
29837,101,-245,-14,54,44,1,93.36,1,54,44,1610612747,41100165,3,41,38,1365,4,2,6,1,1,1,15,29838,0
29838,116,-11,91.1269335,59,22,0,1,1,59,22,1610612747,41100165,3,39,7,1365,1,0,3,0,1,0,15,29839,1
29839,122,72,142,17,35,0,1,1,17,38.8018519,1610612747,41100165,3,39,7,1365,2,0,2,0,1,1,15,29840,0
29840,222,-5,28,34,22,4,50.36,1,139.7856,22,1610612747,41100165,4,39,7,1365,1,0,3,4,2,1,15,29841,0
29841,249.576028,-97,132,48,36,3,2,1,48,36,1610612747,41100165,3,39,7,1365,3,1,2,3,2,1,15,29842,1
29842,289,7,12,4,21,88.2,2,1,4,21,1610612747,41100165,1,39,7,1365,1,0,3,0,2,1,15,29843,1
29843,299,-177,132,33,42,11,3,101.608,33,41.4,1610612747,41100165,3,26,7,1365,3,1,2,11,3,1,9,29844,1
29844,314,-16,183,20,38,54.64,3,39.928,20,38,1610612747,41100165,3,22,7,1365,3,0,2,9,3,0,15,29845,0
29845,322,-149,-16,50,34,8,3,1,50,99.4,1610612747,41100165,3,38,7,1365,2,2,2,8,3,1,15,29846,0
29847,366,-7,20,0,22,85.64,3,1,0,22,1610612747,41100165,4,39,7,1365,1,0,3,4,3,1,15,29848,1
29848,373,2,37,26,23,3,116.36,1,69.7856,23,1610612747,41100165,3,27,7,1365,1,0,3,3,3,1,15,29849,1
29849,376,-168,205,3,46,3,3,16.59940165,3,103.728,1610612747,41100165,3,39,7,1365,4,1,1,3,3,1,15,29850,1
29850,413,1,22,47,22,65.64,4,95.608,47,22,1610612747,41100165,4,39,7,1365,1,0,3,11,4,1,15,29851,0
29851,418,-76,17,11,27,11,4,1,11,27,1610612747,41100165,3,39,7,1365,1,0,4,11,4,1,15,29852,0
29852,420,-52,112,5,32,11,4,1,5,32,1610612747,41100165,3,39,7,1365,2,0,2,11,4,1,15,29853,1
29854,437,-139,231,22,46,9,88.6,1,22,57.4,1610612747,41100165,3,45,7,1365,4,1,1,9,4,1,15,29855,0
29856,511,-128,241,33,47,2,4,45.35232,33,47,1610612747,41100165,3,39,7,1365,4,1,1,2,4,1,15,29857,1
29857,517,-108,239,25,46,52.64,4,1,25,46,1610612747,41100165,3,39,7,1365,4,1,1,1,4,1,15,29858,1
29859,522,-34,30,28,24,0,4,1,28,38.8018519,1610612747,41100165,3,39,7,1365,1,0,4,0,4,1,15,29860,0
29860,535,106,252,20,47,113.64,4,1,20,41.4,1610612747,41100165,3,26,38,1365,1,3,1,0,4,1,15,29861,0
29861,563,-183,184,5,45,0,4,1,5,45,1610612747,41100165,3,39,7,1365,4,1,1,0,4,1,15,29862,0
29862,12,-190,80,31,40,10,34.36,1,97.7856,54.728,1610612747,41100166,3,39,9,1366,3,2,2,10,1,1,15,29863,0
29865,46,132,91.1269335,37,38,6,1,1,114.2,38,1610612747,41100166,3,39,9,1366,3,3,2,6,1,1,15,29866,0
29867,89,163,156,4,42,2,15.99410934,1,4,42,1610612747,41100166,3,39,9,1366,3,3,2,2,1,1,15,29868,1
29868,106,106,138,50,37,0,1,1,50,37,1610612747,41100166,3,39,9,1557,3,3,2,0,3,1,15,29869,1
29869,109,185,187,31,46,0,1,1,56.7856,46,1610612747,41100166,3,39,9,1366,4,3,1,0,1,1,9,29870,0
29870,157,-212,151,22,46,66.64,2,1,22,77.4,1610612747,41100166,3,3,9,1366,4,1,1,8,2,1,15,29871,1
29871,171,140,119,6,38,7,2,1,6,19.4,1610612747,41100166,3,39,9,1366,3,3,2,7,2,1,15,29872,0
29872,192,10,151,56,35,4,2,1,56,38.8018519,1610612747,41100166,3,38,9,1366,2,0,2,4,2,1,15,29873,1
29873,194,2,15,27,21,4,2,1,27,21,1610612747,41100166,3,56,9,1366,1,0,3,4,2,1,15,29874,1
29874,216,37,254,52,45,18.20461483,2,1,52,45,1610612747,41100166,3,25,9,1366,4,0,1,2,2,1,15,29875,0
29875,279,181,186,24,45,9,3,1,24,16.728,1610612747,41100166,3,56,38,1366,4,3,1,9,3,1,15,29876,0
29876,309,7,0,5,20,7,3,1,55.2,20,1610612747,41100166,4,39,9,1366,1,0,3,0,3,1,15,29877,1
29877,317,-127,149,32,39,48.64,67.36,1,32,82.4,1610612747,41100166,3,39,9,1366,3,1,2,6,3,1,15,29878,1
29879,249.576028,-141,23,41,34,2,3,1,41,29.4,1610612747,41100166,3,39,9,1366,2,2,2,2,3,1,15,29880,0
29880,369,7.383876043,3,12,21,2,3,108.8,92.2,21,1610612747,41100166,4,39,9,1366,1,0,3,2,3,1,9,29881,1
29881,371,127,89,43,35,1,3,1,34.2,35,1610612747,41100166,3,39,9,1366,2,4,2,1,3,1,15,29882,0
29882,386,146,91.1269335,30,34,0,3,1,30,19.4,1610612747,41100166,3,13,9,1366,2,4,2,0,3,1,15,29883,1
29885,249.576028,54,222,49,42,9,1,1,49,42,1610612747,41100167,3,4,7,1367,3,0,2,9,1,1,15,29886,0
29886,249.576028,-87,96,32,32,8,1,1,32,32,1610612747,41100167,3,37,7,1367,2,2,2,8,1,1,15,29887,1
29887,80,13,7,51,21,1,1,16.59940165,51,21,1610612747,41100167,3,39,7,1367,1,0,3,1,1,1,15,29888,1
29888,95,-67,31,26,27,0,1,1,26,27,1610612747,41100167,3,33,38,1367,1,0,4,0,1,1,15,29889,0
29889,143,-18,75,57,27,8,2,1,57,27.4,1610612747,41100167,3,0,38,1367,1,0,2,8,2,1,9,29890,0
29890,208,-16,7,46,21,3,47.36,1,46,21,1610612747,41100167,4,39,7,1367,1,0,3,3,2,1,15,29891,0
29891,220,-127,61,57,34,2,2,1,39.02730256,34,1610612747,41100167,3,39,7,1367,2,2,2,2,2,1,9,29892,0
29892,233,-193,160,35,45,51.64,2,1,52.2,45,1610612747,41100167,3,25,7,1367,4,1,1,2,2,1,9,29893,1
29894,268,15,14,28.32938185,22,18.20461483,15.99410934,66.928,55,22,1610612747,41100167,3,4,7,1367,1,0,3,10,3,1,15,29895,0
29895,270,-71,63,49,29,111.2,3,1,49,29,1610612747,41100167,3,43,7,1367,2,2,4,10,3,1,9,29896,1
29897,309,-8,22,22,22,7,32.36,1,22,68.4,1610612747,41100167,4,39,7,1367,1,0,3,7,3,1,15,29898,1
29898,316,-7,22,54,22,6,57.36,1,54,22,1610612747,41100167,3,39,7,1367,1,0,2,6,3,1,15,29899,0
29900,547,225,107,48,44,18.20461483,4,1,48,84.728,1610612747,41100167,3,39,7,1367,4,3,1,0,4,1,15,29901,1
29901,70,81,50,14,29,4,1,1,14,29,1610612747,41100231,3,29,53,1368,2,4,2,4,1,1,15,29902,0
29902,116,-149,55,20,35,1,15.99410934,1,20,35,1610612747,41100231,3,55,53,1368,2,2,2,1,1,1,9,29903,0
29903,128,206,1,23,40,0,15.99410934,1,23,40,1610612747,41100231,3,39,53,1368,3,4,2,0,1,1,15,29904,1
29904,191,20,250,15,45,6,2,16.59940165,15,45,1610612747,41100231,3,39,53,1368,4,0,1,6,2,1,15,29905,1
29905,193,-142,225,36,46,5,2,85.928,52.2,46,1610612747,41100231,3,39,53,1368,4,1,1,5,2,1,15,29906,0
29906,197,-13,0,15,21,5,64.36,1,15,21,1610612747,41100231,3,39,53,1368,1,0,3,5,2,1,15,29907,1
29907,234,209,3,57,40,0,15.99410934,1,57,40,1610612747,41100231,3,35,53,1368,3,4,2,0,2,1,15,29908,0
29908,250,62,91.1269335,19,36,11,97.36,1,116.2,46.4,1610612747,41100231,3,39,53,1368,1,3,2,11,3,1,15,29909,0
29910,263,-100,3,52,30,9,3,1,106.7856,30,1610612747,41100231,3,15,53,1368,2,2,2,9,3,1,9,29911,0
29911,283,151,102,54,38,7,15.99410934,103.928,46.7856,38,1610612747,41100231,3,47,53,1368,3,4,2,7,3,1,15,29912,1
29912,303,152,94,5,37,38.64,15.99410934,97.8,123.7216,36.4,1610612747,41100231,3,39,53,1368,3,4,2,6,3,1,15,29913,0
29913,324,17,0,13,21,4,58.36,1,13,21,1610612747,41100231,4,39,38,1368,1,0,3,4,3,1,15,29914,1
29914,332,204,123,35,43,3,3,58.608,35,43,1610612747,41100231,3,39,53,1368,4,0,1,3,3,1,15,29915,0
29915,345,0,71,51,27,2,3,1,51,17.4,1610612747,41100231,3,27,53,1368,1,0,4,2,3,1,15,29916,1
29916,355,48,52,53,27,1,3,51.928,140.7856,27,1610612747,41100231,3,39,53,1368,1,0,4,1,3,1,15,29917,0
29917,371,-152,3,28.32938185,35,1,3,1,11,15.4,1610612747,41100231,3,39,53,1368,2,2,2,1,3,1,15,29918,0
29918,378,-11,138,47,33.44888431,0,3,1,47,33,1610612747,41100231,3,43,38,1368,2,0,4,0,3,1,15,29919,1
29919,6,0,11,12,21,26.64,1,1,12,88.4,1610612747,41100232,3,33,53,1557,1,0,3,11,1,1,15,29920,0
29920,27,-11,15,42,21,8,1,1,42,26.4,1610612747,41100232,3,39,53,1369,1,0,3,8,1,1,9,29921,1
29921,39,6,28,42,22,7,1,54.608,42,31.4,1610612747,41100232,3,39,53,1369,1,0,3,7,1,1,15,29922,0
29922,43,32,91.1269335,12,37,7,73.36,1,76.7856,37,1610612747,41100232,3,39,53,1369,3,0,2,7,1,1,9,29923,0
29923,92,-209,113,31,43,18.20461483,104.36,1,46.2,43,1610612747,41100232,3,36,53,1369,4,1,1,1,1,1,15,29924,0
29924,103,-10,77,42,27,0,1,1,42,61.4,1610612747,41100232,3,39,53,1369,1,0,2,0,1,1,15,29925,1
29926,249.576028,77,17,3,27,8,2,16.59940165,39.02730256,27,1610612747,41100232,3,39,53,1369,1,0,4,8,2,1,15,29927,0
29928,180,-8,4,15,20,5,51.36,1,107.7856,20,1610612747,41100232,4,39,53,1369,1,0,3,5,2,1,15,29929,1
29930,251,9,242,44,44,38.2,3,1,44,44,1610612747,41100232,3,36,53,1369,4,0,1,10,3,1,15,29931,0
29931,278,-158,189,54,44,6,3,1,54,44,1610612747,41100232,3,5,53,1369,4,1,1,6,3,1,15,29932,0
29932,286,56,61,13,28,6,3,16.59940165,65.2,28,1610612747,41100232,3,39,53,1369,1,4,4,6,3,1,9,29933,1
29933,296,170,91.1269335,47,37,4,3,1,47,37,1610612747,41100232,3,39,53,1369,3,4,2,4,3,1,15,29934,1
29935,326,-15,91.1269335,57,34,0,3,1,57,34,1610612747,41100232,3,39,53,1369,2,0,2,0,3,1,15,29936,0
29936,328,-101,6,38,30,0,3,45.608,38,30,1610612747,41100232,3,39,53,1369,2,2,2,0,3,1,15,29937,0
29937,249.576028,-147,66,22,36,8,100.36,1,22,38.8018519,1610612747,41100232,3,39,53,1557,3,2,2,8,4,1,15,29938,1
29938,389,-82,157,44,37,31.64,4,1,39.02730256,37,1610612747,41100232,3,39,53,1369,3,1,2,6,4,1,15,29939,1
29939,395,-130,159,31,40,5,91.36,1,31,40,1610612747,41100232,3,31,53,1369,3,1,2,5,4,1,9,29940,0
29940,402,7.383876043,1,39,26,4,4,1,39,50.4,1610612747,41100232,3,39,53,1369,1,0,4,4,4,1,15,29941,0
29942,434,-164,0,1,36,1,4,1,1,53.4,1610612747,41100232,3,39,53,1369,3,2,2,1,4,1,15,29943,0
29943,437,-4,241,28.32938185,44,0,4,1,36,29.4,1610612747,41100232,3,39,53,1557,4,0,1,0,4,1,15,29944,0
29944,2,28,265,35,46,42.64,1,16.59940165,35,46,1610612747,41100233,3,39,53,1370,4,0,2,11,3,1,15,29945,0
29945,6,1,1,11,20,11,15.99410934,1,70.2,20,1610612747,41100233,3,46,53,1370,1,0,3,11,1,1,9,29946,1
29946,31,195,20,50,39,7,1,1,50,39,1610612747,41100233,3,39,53,1370,3,4,2,7,1,1,15,29947,1
29947,64,-120,110,13,36,4,1,1,13,36,1610612747,41100233,3,39,53,1370,3,1,2,4,1,1,15,29948,1
29948,249.576028,80,179,19,39,3,15.99410934,1,19,39,1610612747,41100233,3,19,53,1370,3,3,2,3,1,1,15,29949,0
29949,91,100,143,17,37,2,1,1,89.2,37,1610612747,41100233,3,39,53,1370,3,3,2,2,1,1,15,29950,0
29951,215,-7,7,24,20,3,2,1,24,20,1610612747,41100233,3,39,53,1370,1,0,3,3,2,1,15,29952,0
29953,287,-15,-2,22,21,71.64,15.99410934,57.608,22,37.728,1610612747,41100233,4,39,53,1370,1,0,3,11,3,1,15,29954,1
29954,307,7.383876043,22,56,36,65.64,108.36,1,56,36,1610612747,41100233,3,36,53,1370,3,4,2,7,3,1,15,29955,0
29955,326,-116,149,20,38,5,15.99410934,1,20,38,1610612747,41100233,3,39,53,1557,3,1,2,5,3,1,15,29956,1
29956,340,140,151,17,40,4,3,1,100.2,82.4,1610612747,41100233,3,39,53,1370,3,3,2,4,3,1,15,29957,0
29957,347,-169,-5,45,36,3,3,1,39.02730256,36,1610612747,41100233,3,36,53,1370,1,2,2,3,3,1,15,29958,0
29958,361,-45,77,50,28,2,3,55.608,50,90.4,1610612747,41100233,3,39,53,1370,2,2,4,2,3,1,15,29959,1
29959,385,29,-2,22,22,1,3,1,22,22,1610612747,41100233,3,39,53,1370,1,0,3,1,3,1,15,29960,0
29960,390,-139,20,54,34,94.64,40.36,130.608,54,32.4,1610612747,41100233,3,39,38,1370,2,2,2,0,3,1,15,29961,0
29962,468,136,6,17,33,8,4,98.608,17,33,1610612747,41100233,3,39,53,1370,2,4,2,8,4,1,9,29963,1
29963,472,102,86,36,33,7,4,1,36,38.4,1610612747,41100233,3,43,53,1370,2,4,2,7,4,1,15,29964,1
29964,482,-117,176,28.32938185,41,7,4,1,1,41,1610612747,41100233,3,39,53,1370,3,1,2,7,4,1,9,29965,0
29965,500,7.383876043,34,17,25,5,4,1,32.2,73.4,1610612747,41100233,3,36,53,1370,1,0,4,5,4,1,15,29966,0
29966,547,17,0,32,21,1,4,1,32,58.4,1610612747,41100233,3,4,53,1370,1,0,3,1,4,1,15,29967,1
29968,560,53,1,46,25,82.64,4,32.8,80.2,25,1610612747,41100233,3,25,53,1370,1,0,4,0,4,1,15,29969,0
29970,54,-5,145,12,34,96.64,1,1,12,34,1610612747,41100234,3,17,53,1371,2,0,2,4,1,1,15,29971,1
29971,57,130,112,34,37,3,1,111.35232,34,107.4,1610612747,41100234,3,38,53,1371,3,3,2,3,1,1,15,29972,0
29972,249.576028,122,159,35,40,46.64,1,1,35,40,1610612747,41100234,3,39,53,1371,3,3,2,2,1,1,15,29973,0
29974,178,20,7,48,22,90.64,2,1,48,22,1610612747,41100234,3,46,53,1371,1,0,3,4,2,1,15,29975,0
29975,186,-65,26,35,27,4,2,48.608,35,27,1610612747,41100234,3,51,53,1557,1,0,4,4,3,1,15,29976,0
29976,249.576028,29,197,28.32938185,39,3,78.36,1,7,39,1610612747,41100234,3,34,53,1371,3,0,2,3,2,1,15,29977,0
29977,225,26,9,0,22,1,15.99410934,123.928,0,69.4,1610612747,41100234,4,39,53,1371,1,0,3,1,2,1,9,29978,1
29978,232,-19,12,12,22,0,54.36,22.8,12,22,1610612747,41100234,3,39,53,1371,1,0,2,0,2,1,9,29979,0
29980,246,105,91.1269335,36,35,11,22.36,1,36,35,1610612747,41100234,3,39,53,1371,2,4,2,11,3,1,15,29981,1
29982,259,88,97,21,33,9,3,50.8,21,33,1610612747,41100234,3,39,53,1557,2,4,2,9,3,1,9,29983,1
29983,298,7.383876043,14,14,33.44888431,82.64,3,1,14,29,1610612747,41100234,3,39,53,1371,2,4,2,6,3,1,15,29984,1
29984,348,7,26,12,22,2,3,1,12,22,1610612747,41100234,4,39,53,1371,1,0,3,2,3,1,15,29985,1
29985,379,54,61,17,28,0,3,1,17,48.4,1610612747,41100234,3,14,38,1371,2,4,4,0,3,1,15,29986,0
29987,439,84,26,4,28,8,4,1,4,28,1610612747,41100234,3,39,53,1371,2,4,2,8,4,1,9,29988,0
29988,459,116,108,53,35,18.20461483,4,1,53,35,1610612747,41100234,3,38,53,1371,2,4,2,6,4,1,15,29989,0
29989,249.576028,209,22,10,41,5,97.36,1,39.02730256,38.8018519,1610612747,41100234,3,39,53,1371,3,4,2,5,4,1,15,29990,0
29990,477,166,20,29,36,76.64,4,1,29,36,1610612747,41100234,3,43,53,1371,3,4,2,4,4,1,9,29991,1
29991,481,-123,181,50,41,3,4,1,50,41,1610612747,41100234,3,43,53,1371,3,1,2,3,4,1,15,29992,0
29993,515,18,250,36,45,1,30.36,1,39.02730256,45,1610612747,41100234,3,47,53,1371,4,0,1,1,3,1,15,29994,0
29994,535,40,260,8,46,71.64,57.36,1,8,46,1610612747,41100234,3,39,53,1371,4,0,1,0,4,1,15,29995,0
29995,545,-92,164,0,38,0,4,1,0,38,1610612747,41100234,3,15,53,1371,3,1,2,0,4,1,15,29996,0
29996,547,7.383876043,138,0,33,0,4,1,0,33,1610612747,41100234,3,41,53,1371,2,0,4,0,4,1,15,29997,1
29997,18,70,28,15,27,30.64,1,1,15,15.4,1610612747,41100235,3,39,53,1372,1,0,4,10,1,1,15,29998,1
29998,31,-56,31,25,26,61.64,1,1,25,24.4,1610612747,41100235,3,27,53,1372,1,0,4,0,1,1,15,29999,0
29999,44,83,88,17,32,8,1,16.59940165,28.2,110.728,1610612747,41100235,3,17,53,1372,2,4,2,8,1,1,15,30000,1
30001,67,-8,-5,6,20,6,1,1,6,37.4,1610612747,41100235,4,39,38,1372,1,0,3,6,1,1,15,30002,1
30002,94,-16,198,47,39,46.64,1,1,47,39,1610612747,41100235,3,39,53,1372,3,0,2,3,1,1,15,30003,0
30003,116,-142,53,39,35,45.64,1,1,39,35,1610612747,41100235,3,39,53,1372,2,2,2,2,1,1,15,30004,1
30005,123,61,14,40,26,0,81.36,1,39.02730256,22.728,1610612747,41100235,3,39,53,1372,1,0,4,0,1,1,15,30006,0
30006,194,-59,25,58,26,6,2,1,58,38.8018519,1610612747,41100235,3,44,53,1372,1,0,4,6,2,1,9,30007,0
30007,200,-122,219,31,45,105.64,2,1,31,45,1610612747,41100235,3,39,53,1372,4,1,1,6,2,1,15,30008,0
30008,244,4,0,36,20,76.64,2,1,36,20,1610612747,41100235,3,24,53,1372,1,0,3,3,2,1,15,30009,1
30009,246,204,14,1,40,3,2,84.608,1,40,1610612747,41100235,3,15,53,1372,3,4,2,3,2,1,15,30010,0
30010,249,6,0,32,20,2,2,1,72.7856,20,1610612747,41100235,1,39,53,1372,1,0,3,2,2,1,15,30011,1
30011,271,89,44,50,29,60.64,2,1,50,29,1610612747,41100235,3,15,53,1557,2,4,2,0,2,1,15,30012,0
30012,303,-16,-3,18,21,10,3,1,18,21,1610612747,41100235,4,39,53,1372,1,0,3,0,3,1,15,30013,1
30013,306,99,181,53,40,9,3,1,53,40,1610612747,41100235,3,1,53,1372,3,3,2,9,3,1,9,30014,1
30015,326,-10,7,58,21,7,3,1,58,21,1610612747,41100235,3,56,53,1372,1,0,3,7,3,1,15,30016,1
30016,249.576028,94,112,36,34,6,3,1,36,34,1610612747,41100235,3,39,53,1372,2,4,2,6,3,1,15,30017,1
30017,341,7,0,50,20,91.64,3,1,50,20,1610612747,41100235,1,39,53,1372,1,0,3,5,3,1,15,30018,1
30018,373,-76,41,52,28,2,3,1,52,28,1610612747,41100235,3,40,38,1372,2,2,4,0,3,1,15,30019,0
30019,389,155,189,19,44,1,3,1,19,44,1610612747,41100235,3,39,53,1372,4,3,1,1,3,1,15,30020,1
30020,406,-21,22,1,23,36.64,3,1,1,73.4,1610612747,41100235,3,15,53,1372,1,0,3,0,3,1,9,30021,0
30021,433,26,238,36,43,9,4,1,65.2,43,1610612747,41100235,3,23,53,1372,4,0,1,9,4,1,15,30022,0
30022,449,-54,146,59,35,7,4,122.928,59,35,1610612747,41100235,3,39,53,1372,2,0,2,7,4,1,15,30023,1
30023,452,151,187,40,44,119.64,4,1,40,44,1610612747,41100235,3,32,53,1372,1,3,1,7,4,1,15,30024,0
30024,461,149,45,12,35,104.2,4,85.8,12,35,1610612747,41100235,3,49,53,1372,2,4,2,7,4,1,9,30025,0
30025,465,-7,6,40,20,18.20461483,79.36,1,90.7856,20,1610612747,41100235,3,32,53,1372,1,0,3,0,3,1,15,30026,1
30026,479,75,91.1269335,28.32938185,29,4,4,1,79.7856,38.8018519,1610612747,41100235,0,39,53,1372,2,4,4,4,4,1,15,30027,1
30027,485,-164,25,44,36,3,15.99410934,1,44,36,1610612747,41100235,3,39,53,1372,3,2,2,0,4,1,15,30028,0
30028,515,127,222,24,45,1,4,1,24,45,1610612747,41100235,3,39,53,1372,4,3,1,1,4,1,15,30029,0
30030,466,110,86,15,33,104.64,4,70.928,15,33,1610612747,49600008,3,20,37,97,2,4,2,0,4,1,0,30031,1
30031,391,0,0,20,20,2,73.36,1,20,38.8018519,1610612747,49600013,1,39,37,98,1,0,3,2,4,1,0,30032,1
30032,410,0,0,40,20,34.64,4,1,40,20,1610612747,49600013,4,39,37,98,1,0,3,0,4,1,0,30033,0
30034,96,7.383876043,0,42,20,1,1,1,42,20,1610612747,49600024,3,4,0,99,1,0,3,1,1,1,0,30035,1
30035,122,118,91.1269335,31,31,10,2,109.928,65.2,31,1610612747,49600024,3,39,0,99,2,4,2,0,2,1,9,30036,0
30036,124,0,0,29,20,10,2,81.928,29,28.4,1610612747,49600024,1,39,0,99,1,0,3,10,2,1,0,30037,1
30037,215,71,88,49,31,45.64,2,1,49,31,1610612747,49600024,3,42,0,99,2,4,4,2,2,1,0,30038,1
30038,403,-164,153,32,42,96.64,4,1,32,38.8018519,1610612747,49600024,3,39,0,99,3,1,2,9,4,1,0,30039,0
30039,423,0,0,0,20,8,4,1,0,20,1610612747,49600024,3,39,0,99,1,0,3,8,4,0,0,30040,0
30041,442,0,0,28.32938185,20,18.20461483,4,1,51,20,1610612747,49600024,3,39,0,1557,1,0,3,5,4,1,0,30042,0
30042,455,62,188,13,39,5,4,1,82.2,39,1610612747,49600024,3,39,0,99,3,3,2,5,4,0,0,30043,1
30044,480,0,0,41,20,91.64,46.36,1,41,20,1610612747,49600024,4,39,0,99,1,0,3,2,4,1,9,30045,0
30045,496,49,227,8,43,30.64,15.99410934,1,8,69.728,1610612747,49600024,3,10,0,99,3,0,2,1,4,1,0,30046,1
30046,499,-99,220,34,44,0,4,1,44.2,38.8018519,1610612747,49600024,3,13,0,99,4,1,1,0,4,1,0,30047,1
30047,111,64,91.1269335,0,82,0,1,1,0,42.728,1610612747,49600041,3,39,43,100,0,0,0,0,1,1,0,30048,0
30048,115,136,103,34,37,11,2,1,34,68.728,1610612747,49600041,3,54,43,100,3,3,2,0,2,1,0,30049,0
30049,361,-216,80,16,43,9,4,108.608,16,43,1610612747,49600041,3,39,43,100,3,2,2,9,4,1,9,30050,1
30050,369,118,203,8,43,8,4,1,8,43,1610612747,49600041,3,17,43,100,3,3,2,8,3,1,9,30051,0
30051,377,-151,91.1269335,4,44,57.64,4,1,4,44,1610612747,49600041,3,33,43,1557,4,1,1,7,4,1,9,30052,0
30052,435,107,91.1269335,0,37,2,4,1,0,37,1610612747,49600041,3,47,43,100,3,3,2,2,4,1,0,30053,0
30053,470,27,259,0,46,0,106.36,1,0,46,1610612747,49600041,3,8,43,100,4,0,1,0,4,1,0,30054,0
30054,110,0,0,50,20,10,2,117.608,50,20,1610612747,49600044,3,56,43,66,1,0,3,10,2,1,0,30055,1
30055,161,21,75,34,27,11,2,70.928,34,31.4,1610612747,49600048,3,39,1,67,1,0,4,11,2,1,0,30056,0
30056,214,123,207,23,44,6,2,105.928,23,44,1610612747,49600048,3,0,1,67,4,3,1,6,2,1,0,30057,0
30058,461,0,0,7,20,63.64,4,1,7,20,1610612747,49600048,4,39,1,67,1,0,3,7,4,1,0,30059,1
30059,249.576028,-159,91.1269335,7,36,5,83.36,1,7,53.4,1610612747,49600048,3,39,1,67,3,2,2,5,4,1,0,30060,0
30062,179,0,0,3,20,6,2,1,3,20,1610612747,49600052,4,39,1,68,1,0,3,6,2,1,9,30063,0
30065,198,29,151,18,33.44888431,4,15.99410934,1,18,105.4,1610612747,49600052,3,39,1,68,2,0,2,4,2,1,0,30066,0
30066,340,25,251,35,45,0,3,1,35,84.4,1610612747,49600052,3,39,1,68,4,0,2,0,3,1,0,30067,1
30067,361,-153,197,13,44,11,4,1,13,44,1610612747,49600052,3,6,1,68,4,1,1,11,4,1,0,30068,0
30069,419,-218,158,13,46,114.64,4,105.928,82.7856,46,1610612747,49600052,3,22,1,1557,4,1,1,5,4,1,0,30070,0
30070,472,181,162,54,44,0,4,87.8,54,44,1610612747,49600052,3,39,1,68,4,3,1,0,4,1,0,30071,0
30071,99,149,36,47,35,0,1,1,47,35,1610612747,49600057,3,39,43,69,2,4,2,0,1,1,9,30072,0
30072,121,181,41,13,38,106.7616,2,1,13,38,1610612747,49600057,3,39,43,69,3,4,2,11,2,1,0,30073,0
30074,314,153,175,52,43,1,15.99410934,110.8,52,43,1610612747,49600057,3,39,43,69,3,3,2,1,3,1,9,30075,0
30076,361,-142,91.1269335,56,36,9,4,127.608,56,36,1610612747,49600057,3,46,43,69,3,2,2,9,4,1,0,30077,1
30077,391,49,90,17,30,6,4,85.608,17,30,1610612747,49600057,3,44,43,69,2,0,4,6,4,1,0,30078,1
30078,414,0,0,36,20,2,4,126.608,36,20,1610612747,49600057,1,39,43,69,1,0,3,2,4,1,9,30079,1
